"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.meanFreq.." "angle.tBodyAccMean.gravity." "angle.tBodyAccJerkMean..gravityMean." "angle.tBodyGyroMean.gravityMean." "angle.tBodyGyroJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean." "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.std.." "tGravityAccMag.std.." "tBodyAccJerkMag.std.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.std.." "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.std.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.std.."
23 "WALKING" 0.36947685 0.0011796185 -0.13183049 0.93724491 -0.17623767 -0.141267 -0.1239002 0.024808428 -0.266477 -0.024544673 -0.11147024 -0.013185535 -0.19680813 -0.26087918 0.35270839 -0.045653334 -0.045653334 -0.025640402 0.090652119 0.19542685 -0.18704527 -0.10708152 0.21086344 -0.34872279 0.065454133 -0.049854341 -0.20309158 -0.1742657 -0.015830901 -0.35164391 -0.29126826 -0.39982066 -0.35557116 0.42448146 -0.03853138 0.050131307 0.16316596 0.1092044 -0.0090667115 0.27013086 0.065987614 0.012613116 0.40479005 0.5077148 0.4347889 0.16604637 -0.59046745 0.49279801 -0.16308669 0.18104707 -0.7885328 0.20517508 0.12119357 -0.26111943 -0.14695544 0.26681351 -0.95640989 -0.94125582 -0.92280049 -0.16028605 -0.092498469 0.0075175832 -0.5212285 0.46707407 -0.17741041 -0.31398298 0.55051896 -0.30755122 -0.16008064 -0.16008064 0.0088900584 0.28956634 0.48760529 -0.29238747 -0.22320273 0.19683178 -0.18948789 -0.062786025 0.02890871 -0.57429049 0.48237157 -0.30362761 -0.38992734 -0.076085941 -0.036847056 0.45421458
23 "WALKING_DOWNSTAIRS" 0.25025146 0.016908403 -0.10976532 0.93558663 -0.13861203 -0.073017091 0.20936692 0.067853699 0.17660053 0.32795569 -0.13102253 -0.011791303 -0.06525584 0.18719265 -0.050528135 0.14263148 0.14263148 0.24034512 0.2176641 0.13869187 0.25673034 0.22626125 0.28342706 -0.30816321 0.14723928 0.19380924 0.29807969 0.18313327 0.16664153 -0.27405578 -0.15312205 -0.25204801 -0.19422139 0.61839075 -0.10335471 0.17009255 -0.052604386 0.14599 0.54268154 0.18556849 0.48817279 -0.10316527 0.53159686 0.37327072 0.4142781 -0.029692169 0.27695766 -0.48085436 -0.96078674 -0.01791941 -0.85825294 0.18025718 0.073781777 0.11190939 0.12754352 0.25741962 -0.94074251 -0.95784193 -0.90115605 0.34372386 0.20648998 0.11787813 -0.47508796 0.59501932 -0.21134051 -0.11921145 0.47724362 -0.16816256 0.38600786 0.38600786 0.53521017 0.43299756 0.52568169 0.049376501 -0.001406166 0.13803935 0.27221108 0.14804378 0.073138245 -0.57158067 0.56902795 -0.32226719 0.073048224 0.58239701 0.097432475 0.55948478
23 "WALKING_UPSTAIRS" 0.30756239 -0.02143246 -0.14248768 0.8745616 -0.20843672 -0.30628714 -0.1107183 0.0082379298 0.24998429 0.26629266 -0.12346227 -0.28080714 0.028522904 -0.10488534 0.018916716 -0.093257028 -0.093257028 -0.31982336 -0.1650109 -0.48023253 -0.33976232 -0.077007933 -0.068811545 -0.29301371 -0.28563313 0.0042989363 -0.36902127 -0.32894418 -0.32305898 -0.13287277 -0.28318653 -0.3392982 -0.41606804 -0.32211404 -0.10457554 -0.10577534 -0.1250241 -0.57671552 -0.17667492 0.1951643 -0.21664434 0.28750851 -0.28675102 -0.043182907 -0.4500692 0.23744108 -0.52256212 0.75316798 -0.86310307 -0.57845175 -0.63587961 0.22772666 0.24025792 -0.37455451 0.055643201 0.099629738 -0.97083388 -0.93708101 -0.95536908 -0.3917713 -0.35069027 -0.33819531 -0.50070722 -0.32346297 0.034484012 -0.5077944 -0.45431681 -0.51701638 -0.30949682 -0.30949682 -0.31084949 -0.22797741 -0.48804822 -0.38873392 0.054278998 0.10279011 -0.47595103 -0.42738463 -0.35087135 -0.52841137 -0.32906849 -0.018403599 -0.50489618 -0.45544008 -0.31988146 -0.58156712
24 "LAYING" 0.27911274 -0.018416039 -0.10508099 -0.47717578 0.7774312 0.65081101 0.083286353 0.010076439 -0.010545531 -0.025800544 -0.087447438 0.083288077 -0.098498056 -0.033161201 -0.055475431 -0.98391828 -0.98391828 -0.98604442 -0.98075894 -0.98971388 -0.98650982 -0.9760165 -0.97813712 -0.24969075 0.47331904 0.5097078 -0.99037789 -0.9714287 -0.976727 0.33785514 0.3974165 0.28626423 -0.9886743 -0.97810266 -0.99467814 0.036189482 -0.27014187 0.23470755 -0.98093566 0.3332044 -0.97531759 -0.2612094 -0.98254333 -0.011252451 -0.99236931 0.4733417 -0.063228363 0.29051022 0.65960392 -0.52088057 0.59422622 -0.53280166 -0.47305964 -0.98137527 -0.98308518 -0.98172473 -0.97893191 -0.99352581 -0.9896523 -0.99054191 -0.97421653 -0.98012569 -0.99161847 -0.9724486 -0.99457354 -0.98848697 -0.98885136 -0.9952889 -0.98392528 -0.98392528 -0.97503772 -0.97992778 -0.9932031 -0.97928678 -0.98793523 -0.98494833 -0.99159093 -0.98021533 -0.98216038 -0.99252094 -0.96945513 -0.994907 -0.98765993 -0.97316 -0.98130887 -0.99452058
24 "SITTING" 0.2654279 -0.0078813404 -0.089914335 0.89118676 0.26162552 0.17845006 0.071303382 0.0088999803 0.021006491 -0.029048867 -0.059354495 0.073907452 -0.09755832 -0.038580364 -0.056388995 -0.97772206 -0.97772206 -0.98581567 -0.98733622 -0.99232716 -0.99061902 -0.9797446 -0.97104754 -0.11801916 0.06506656 0.27021284 -0.99140649 -0.98293669 -0.97732188 0.13508378 0.14739921 0.05348366 -0.99265836 -0.98503424 -0.98236096 0.084908895 -0.34907595 -0.21105143 -0.97912437 0.058895435 -0.98595582 0.25132644 -0.98340116 -0.29636443 -0.99221359 0.099758373 0.0085925293 0.12395879 0.029775405 -0.28262359 -0.67148142 -0.09825828 -0.10412262 -0.99175278 -0.97733443 -0.96975616 -0.99460147 -0.99072035 -0.98558354 -0.99161724 -0.98318895 -0.98176177 -0.99485579 -0.98341821 -0.98224642 -0.99272971 -0.99175811 -0.98889325 -0.97338855 -0.97338855 -0.98717602 -0.978428 -0.99276414 -0.9921788 -0.97640372 -0.97044608 -0.99263243 -0.98473112 -0.98519091 -0.99555284 -0.98246932 -0.98366379 -0.97313673 -0.98767751 -0.9785831 -0.99377329
24 "STANDING" 0.27358556 -0.012829062 -0.12409573 0.95462705 -0.17735086 -0.1324142 0.08061252 0.014984755 0.020806318 -0.035949645 -0.068688304 0.080416086 -0.09340482 -0.03649568 -0.059661605 -0.98482197 -0.98482197 -0.99077643 -0.98114813 -0.99360852 -0.991685 -0.9793659 -0.98457993 -0.12464219 0.095620499 0.33022696 -0.99178533 -0.98252465 -0.99366161 0.22218349 0.081550262 0.28656879 -0.98232465 -0.98929961 -0.98868851 -0.39674989 -0.065075718 -0.18052487 -0.98403585 0.096940427 -0.99467803 0.66600734 -0.98572079 -0.31261102 -0.99421443 0.39157925 0.058639829 -0.11269966 0.72328566 -0.45308292 -0.7958059 0.20476816 0.11388331 -0.99249953 -0.97823513 -0.98138311 -0.99146243 -0.98943033 -0.95713488 -0.99200049 -0.98198171 -0.99466948 -0.97913657 -0.98856225 -0.98696239 -0.99105343 -0.99313915 -0.99542849 -0.98092191 -0.98092191 -0.99486831 -0.97933262 -0.99485703 -0.99276775 -0.97789537 -0.97994716 -0.99298705 -0.98255015 -0.99416644 -0.97851102 -0.98808788 -0.9873896 -0.98087528 -0.99368126 -0.97857927 -0.99595427
24 "WALKING" 0.23715512 -0.046892662 -0.12433661 0.96230546 -0.11188095 -0.13769006 0.082296827 -0.021351545 0.015751491 -0.099927825 -0.049414105 0.080996556 -0.051977899 -0.12766392 -0.14335171 -0.38035343 -0.38035343 -0.45959496 -0.42330596 -0.52103813 -0.57485555 -0.28825589 -0.38327947 -0.34703606 -0.1133266 -0.032803963 -0.56616299 -0.40545993 -0.48735839 -0.13360285 -0.38373532 -0.42673139 -0.49135065 -0.4702469 -0.43185784 -0.078698493 -0.02131632 -0.24540302 -0.43458482 0.052630236 -0.42672853 0.068325014 -0.55382174 0.39481747 -0.57985085 0.37080322 0.22129733 -0.17779575 0.88942521 -0.36954999 -0.83542858 0.16013276 0.11777034 -0.55538958 -0.24152339 -0.28685246 -0.98207058 -0.89438377 -0.96285237 -0.55225188 -0.37567926 -0.48712935 -0.61641518 -0.4771112 -0.41910182 -0.48808336 -0.53099036 -0.58213508 -0.48509803 -0.48509803 -0.42833016 -0.61386496 -0.57192942 -0.54780149 -0.26498917 -0.29065392 -0.57738096 -0.38462172 -0.48556918 -0.65630417 -0.4850653 -0.46796499 -0.59558114 -0.43165066 -0.73804176 -0.58958843
24 "WALKING_DOWNSTAIRS" 0.35681978 -0.019191955 -0.14146964 0.96070875 -0.16137331 -0.11149715 0.28844275 -0.047688916 -0.29038206 -0.014775874 -0.071997339 0.0024998312 0.18817397 0.11373368 0.027615804 -0.11601174 -0.11601174 -0.32415448 -0.28035666 -0.55354229 -0.2249663 -0.081659987 -0.17501671 -0.60509714 -0.17206081 0.27671997 -0.44175942 -0.28446135 -0.28313626 -0.4232187 -0.40486485 -0.47146334 -0.17789306 -0.37570066 -0.47078597 -0.13310101 0.0050419463 -0.15680604 -0.12244563 -0.14058671 -0.2842728 -0.052139389 -0.49247153 0.16963527 -0.56898596 0.15661736 -0.69155784 -0.64522414 -0.28550363 -0.57015881 -0.82115916 0.19386934 0.099309673 -0.16271174 -0.060195308 -0.25188941 -0.95861017 -0.96505188 -0.95553832 -0.42393201 -0.27148277 -0.3427668 -0.3198132 -0.46038078 -0.54947813 -0.49973612 -0.54911216 -0.61830861 -0.12763981 -0.12763981 -0.28682589 -0.46540811 -0.55852594 -0.13933457 -0.10808868 -0.3650488 -0.45645419 -0.30814274 -0.39998554 -0.3652714 -0.52398865 -0.61967974 -0.26608173 -0.29101603 -0.53864941 -0.57400189
24 "WALKING_UPSTAIRS" 0.15362719 -0.018436506 -0.13701846 0.89433093 -0.26140734 -0.23611207 0.22380428 0.25668687 0.012817095 -0.20822948 -0.038654005 0.24610106 -0.028145507 0.17365156 0.001372617 -0.22430899 -0.22430899 -0.46240428 -0.4085228 -0.66821397 -0.40122263 -0.31841507 -0.22212296 -0.53777085 -0.20947219 -0.03540102 -0.52383296 -0.59717195 -0.35689141 -0.30471514 -0.62873373 -0.16611417 -0.56890441 -0.51149014 -0.45326925 -0.24056077 0.0061456913 -0.52997257 -0.2884126 -0.094130061 -0.36515778 0.13625728 -0.51864001 0.037594666 -0.61599108 -0.010385849 0.59880823 -0.28795067 0.87602991 -0.024965139 -0.66008023 0.26393619 0.1881034 -0.33004597 -0.19525335 -0.16433879 -0.98473643 -0.96457704 -0.9623691 -0.47907681 -0.56875906 -0.41707438 -0.6166534 -0.50855697 -0.31385427 -0.68575777 -0.61942529 -0.6872994 -0.26248656 -0.26248656 -0.37106556 -0.49395236 -0.60834165 -0.30385408 -0.18633452 -0.19822652 -0.47849204 -0.56592731 -0.47527299 -0.63313527 -0.51015919 -0.33658372 -0.36259839 -0.38238729 -0.56394661 -0.62520727
25 "LAYING" 0.29384982 -0.017134702 -0.1111852 -0.25304952 0.79418371 0.60240294 0.067756538 0.019699767 0.027499309 -0.030400942 -0.063330431 0.061589061 -0.09759556 -0.034228583 -0.055241136 -0.98085226 -0.98085226 -0.98693564 -0.98311094 -0.99021946 -0.98387869 -0.97595 -0.98252179 -0.46455478 0.19293031 0.62244113 -0.990285 -0.97724107 -0.98469447 0.15582788 -0.11305643 -0.023404885 -0.98151616 -0.98682433 -0.98550019 -0.21923621 0.30730578 -0.092669765 -0.98418742 0.07305404 -0.98453006 0.019056388 -0.98410688 -0.11526037 -0.98827983 0.037000697 0.011793285 -0.47052838 0.14616885 -0.56021858 0.43471045 -0.55462336 -0.43205375 -0.97920367 -0.97759256 -0.98319243 -0.96109353 -0.99571489 -0.98748723 -0.99105894 -0.97665132 -0.98706533 -0.98503489 -0.98940147 -0.98591092 -0.98605171 -0.98911126 -0.99025942 -0.98059943 -0.98059943 -0.98598352 -0.98190509 -0.98833523 -0.97725511 -0.97884411 -0.98408606 -0.99290196 -0.97754882 -0.98803025 -0.98608066 -0.99138064 -0.98719749 -0.98033948 -0.98688393 -0.9832314 -0.98883314
25 "SITTING" 0.28234649 0.074466573 -0.050378199 0.96417209 0.039261435 -0.015782294 0.068753392 -0.44161798 -0.080393381 -0.041293183 -0.06383366 0.39675038 -0.10465775 -0.038414106 -0.01256382 -0.5935777 -0.5935777 -0.93957549 -0.83388934 -0.96033978 -0.96500876 -0.27726834 -0.87799725 -0.21263176 -0.18237471 -0.33020184 -0.96396852 -0.90967145 -0.95290896 -0.067648362 -0.73095808 -0.50732004 -0.9310515 -0.94124607 -0.87188688 -0.48618607 -0.58350806 -0.5148822 -0.4830145 -0.32018836 -0.94342618 0.097889609 -0.9218505 -0.7524246 -0.96665319 0.13945332 -0.034487585 0.054094483 0.077316135 0.16195488 -0.94212312 0.056880094 0.032866406 -0.96835718 0.036176811 -0.81741652 -0.93751976 -0.31102853 -0.80811168 -0.95836887 -0.90599461 -0.95990777 -0.92705153 -0.93050079 -0.81430804 -0.95033175 -0.96622939 -0.95379543 -0.33305176 -0.33305176 -0.94119179 -0.83878388 -0.96600767 -0.96967393 0.10613074 -0.80145391 -0.95615752 -0.90819638 -0.96582005 -0.92687021 -0.92493423 -0.81558397 -0.36541164 -0.93701409 -0.82387116 -0.96708951
25 "STANDING" 0.28171592 -0.0081363816 -0.094709652 0.96572788 -0.17867896 0.039557504 0.075461977 -0.0059255052 0.012920684 -0.0082180338 -0.076669968 0.093941079 -0.093908691 -0.039351063 -0.05607992 -0.98426412 -0.98426412 -0.99066627 -0.97423508 -0.99310683 -0.99487749 -0.97677976 -0.98586481 0.053781185 0.27303971 0.28999625 -0.9931332 -0.98449538 -0.98826833 0.24864288 -0.019807825 0.12356415 -0.97388655 -0.99052253 -0.98636697 -0.50499566 -0.39128019 0.034127064 -0.98514147 0.10365452 -0.99389295 0.41361155 -0.97856384 -0.46952816 -0.99356354 0.047383742 -0.018467397 -0.070476688 -0.89428005 -0.69873319 -0.84098657 0.20572838 -0.0057341098 -0.9963109 -0.97671593 -0.98481959 -0.99575006 -0.97222032 -0.97904658 -0.9930446 -0.98541369 -0.99071076 -0.97183286 -0.98884648 -0.98708241 -0.98770653 -0.99501344 -0.99126485 -0.98408652 -0.98408652 -0.99386115 -0.96422336 -0.99388475 -0.99706151 -0.97704036 -0.98442576 -0.99354221 -0.98776152 -0.99188462 -0.9715405 -0.98783908 -0.98838604 -0.98478531 -0.99234349 -0.9618009 -0.99439148
25 "WALKING" 0.27918066 0.0087223582 -0.11486736 0.95975558 -0.16032258 0.08255124 0.16313063 -0.22336973 -0.12941005 -0.086701112 -0.089986922 0.065208272 -0.19379243 0.019350019 -0.19945307 -0.42176343 -0.42176343 -0.54984194 -0.45449807 -0.67383651 -0.60695991 -0.25888956 -0.49363114 -0.26008974 -0.15858286 0.0011684895 -0.6219543 -0.43212682 -0.64910019 -0.16349139 -0.65976511 -0.3185874 -0.41996879 -0.67309386 -0.58443474 -0.32246262 -0.38180305 -0.0092422393 -0.58894799 0.071771344 -0.54983875 0.045535142 -0.57841956 -0.16644803 -0.77757002 -0.21721876 0.086281391 -0.34759138 0.83418306 0.54886083 -0.84315485 0.19357327 -0.035864095 -0.614994 -0.18050636 -0.43223479 -0.98469977 -0.96206723 -0.96492048 -0.59980622 -0.36985007 -0.68084558 -0.45131987 -0.60751407 -0.6247625 -0.51113657 -0.79055048 -0.64197214 -0.57204553 -0.57204553 -0.4963477 -0.4908816 -0.75077533 -0.61807794 -0.19252352 -0.44286795 -0.61178597 -0.34334717 -0.71073516 -0.46540481 -0.57460124 -0.67319383 -0.62857571 -0.43728124 -0.52049264 -0.73544179
25 "WALKING_DOWNSTAIRS" 0.39312217 -0.0074153107 -0.012344406 0.94409108 -0.11378316 0.10802972 -0.011614442 -0.16317223 -0.24370626 0.60292047 -0.52419003 0.18938512 -0.27061263 -0.13336284 0.056756034 -0.18969695 -0.18969695 -0.54673093 -0.11444465 -0.69137089 -0.4549842 -0.21625525 -0.54483724 -0.78644241 -0.15665088 -0.24379071 -0.63876851 -0.41381002 -0.76707822 -0.66826816 -0.67991564 -0.4256258 -0.30115697 -0.67621311 -0.48624746 -0.2475225 -0.43381581 -0.37608186 -0.42552394 -0.26521092 -0.56398659 -0.1393255 -0.47988411 -0.36044895 -0.72943584 -0.24408699 -0.45340688 0.29669414 -0.8683298 0.53945252 -0.86333304 0.16254753 -0.05470294 -0.27269975 -0.18958826 -0.34993302 -0.94724259 -0.85749447 -0.72576788 -0.59071306 -0.37519468 -0.79334513 -0.4075303 -0.58717984 -0.4770145 -0.45989408 -0.83895786 -0.66044751 -0.39215884 -0.39215884 -0.59340411 -0.25466889 -0.72191278 -0.21215489 -0.22647313 -0.306121 -0.57787236 -0.37404401 -0.81861486 -0.44210457 -0.54343135 -0.52170689 -0.46816551 -0.63556487 -0.24813819 -0.7313465
25 "WALKING_UPSTAIRS" 0.20244339 -0.027988007 -0.20806807 0.92722218 -0.24884336 -0.032007698 0.030269466 0.22188792 0.36752894 -0.43126227 0.19536278 0.2036756 -0.055285995 0.10436402 -0.074045208 -0.3209682 -0.3209682 -0.65630325 -0.28325173 -0.74170038 -0.53175764 -0.38662498 -0.4498967 -0.6830007 -0.21730269 -0.17012848 -0.64596297 -0.57224073 -0.71690382 -0.35306408 -0.34243798 -0.25843359 -0.58470315 -0.58875138 -0.59406872 -0.31660241 -0.46247583 -0.33573868 -0.45840178 -0.30863568 -0.59792389 0.06872961 -0.56568868 -0.31648369 -0.80670489 0.08724119 0.22989516 0.21520097 0.93925936 -0.044244585 -0.76809651 0.25632147 0.044293017 -0.44437665 -0.30844979 -0.2553239 -0.95090443 -0.942468 -0.89795629 -0.65669607 -0.58840276 -0.76449604 -0.66816734 -0.3386833 -0.55966353 -0.66542062 -0.80922307 -0.70753231 -0.42400531 -0.42400531 -0.6388211 -0.43324798 -0.81301396 -0.41331144 -0.31284917 -0.21675314 -0.70148974 -0.64034762 -0.81555371 -0.69463655 -0.22780508 -0.58904551 -0.49451614 -0.70047574 -0.4470606 -0.83476892
26 "LAYING" 0.26492058 -0.019085455 -0.10859705 -0.6408048 0.75122551 0.67807645 0.086072656 0.017034797 0.0078984915 0.0022292428 -0.1302514 0.1107881 -0.10651974 -0.041137854 -0.090928731 -0.98778411 -0.98778411 -0.99055696 -0.95235456 -0.98870375 -0.98392328 -0.98796455 -0.99055836 -0.25164003 0.35865907 0.39442093 -0.99064484 -0.98920907 -0.98830912 0.18928234 0.077493436 0.088745802 -0.98416102 -0.98064094 -0.94914217 0.070312919 -0.0013032406 0.052308278 -0.99168124 0.36227607 -0.99291504 0.27903311 -0.97403973 -0.10386617 -0.98699783 -0.17027818 0.12853885 -0.28341422 0.24693642 0.39903004 0.7096849 -0.50161554 -0.4957091 -0.98410024 -0.99066745 -0.99165413 -0.97045895 -0.99312871 -0.99585369 -0.99100605 -0.9885496 -0.99008161 -0.98674626 -0.97745901 -0.94647379 -0.9896156 -0.98460102 -0.99367545 -0.99168508 -0.99168508 -0.99344542 -0.96077619 -0.98597319 -0.98401033 -0.99182379 -0.99221131 -0.99227581 -0.98848914 -0.99039288 -0.98749396 -0.97569025 -0.9502969 -0.99198596 -0.99291985 -0.95924316 -0.98517149
26 "SITTING" 0.16240781 0.036141238 0.011943633 0.90677456 0.15520257 0.27384381 0.092381824 -0.07068692 -0.12524992 -0.021486727 -0.13761406 0.21384223 -0.098681282 -0.01608352 -0.12773615 -0.84241135 -0.84241135 -0.98273617 -0.91488326 -0.98808341 -0.97517985 -0.8851873 -0.8661104 -0.35366972 0.048691922 -0.063439215 -0.98921788 -0.97315986 -0.98418473 0.11142944 -0.3996672 -0.33273463 -0.98642068 -0.95869377 -0.90903279 -0.32935673 -0.52753749 0.20753734 -0.84004849 -0.17036546 -0.9854123 0.14293482 -0.9645173 -0.75423148 -0.99019187 0.25249025 0.09769337 0.091476337 -0.15925408 0.096936591 -0.68585476 -0.022471941 -0.171419 -0.96990132 -0.86268935 -0.83013333 -0.86082066 -0.78378735 -0.64016923 -0.98859435 -0.97300659 -0.98610629 -0.98302403 -0.93306273 -0.91268894 -0.99123529 -0.98834228 -0.98309 -0.80344277 -0.80344277 -0.98756629 -0.92755765 -0.99077999 -0.96772095 -0.85947451 -0.82367191 -0.98885189 -0.97473419 -0.98651223 -0.98231286 -0.92140868 -0.92173733 -0.81473581 -0.98984502 -0.92049766 -0.99191552
26 "STANDING" 0.28016885 -0.010885812 -0.1159591 0.96456494 -0.11534457 0.1313605 0.068347554 0.039589039 0.025133293 -0.020351328 -0.05585301 0.069904908 -0.09349107 -0.043392569 -0.035168765 -0.98206581 -0.98206581 -0.97954923 -0.97220339 -0.98246211 -0.97732584 -0.96336651 -0.97339826 0.19403701 0.43700817 0.30344733 -0.97063423 -0.96904475 -0.98188095 0.048964451 -0.34285921 -0.11583659 -0.96191425 -0.97336636 -0.96225245 -0.40539042 -0.28644528 0.19295682 -0.97001221 0.28268152 -0.96821757 -0.067535337 -0.96192495 -0.44333736 -0.97571789 -0.39528497 0.0192648 0.19189922 -0.28545578 -0.32815692 -0.84733088 0.16251761 -0.069824503 -0.98381964 -0.97039223 -0.97443951 -0.99769594 -0.98867338 -0.9945521 -0.9708771 -0.96680596 -0.98543712 -0.96641609 -0.97326511 -0.97047448 -0.97527088 -0.97982343 -0.97253118 -0.96876867 -0.96876867 -0.96524469 -0.94584232 -0.97236557 -0.98725126 -0.975629 -0.97629458 -0.97381284 -0.96638931 -0.98785472 -0.96784494 -0.97329403 -0.97641443 -0.9716724 -0.95983119 -0.9449996 -0.96974842
26 "WALKING" 0.40524203 -0.015203425 -0.12268856 0.9580557 -0.11757849 0.11763419 0.22960361 -0.10693995 -0.17502909 -0.048635628 -0.086821205 0.03474967 -0.13357046 0.038251399 -0.08203536 -0.15826987 -0.15826987 -0.28791932 -0.3835121 -0.51992769 -0.28121195 -0.23837557 -0.3033224 -0.52217993 -0.2122783 0.28733895 -0.41847926 -0.44306311 -0.36115649 -0.41876102 -0.63783699 -0.13022725 -0.40278356 -0.59983371 -0.35484147 -0.19175569 0.12941504 -0.29480403 -0.43883238 0.13954903 -0.34072712 0.025856462 -0.62492756 0.2292825 -0.63386819 0.41285644 -0.79817481 -0.5287759 0.52221643 0.33834271 -0.85534017 0.16443322 -0.060666289 -0.25827199 -0.18802104 -0.30093863 -0.97607195 -0.96484426 -0.96875367 -0.35467782 -0.39573964 -0.33978531 -0.47601027 -0.60224813 -0.33880986 -0.41630907 -0.60150005 -0.53103076 -0.45608715 -0.45608715 -0.37408989 -0.60044437 -0.64197754 -0.24934022 -0.21305579 -0.35618822 -0.34586856 -0.38355148 -0.31995715 -0.50075163 -0.60651021 -0.39397901 -0.55010425 -0.42346768 -0.65205519 -0.67611638
26 "WALKING_DOWNSTAIRS" 0.39833661 -0.0045798084 -0.13639065 0.95370383 -0.083194109 0.15506612 0.16217338 0.0025804678 -0.010967998 0.061363409 -0.14263333 0.074330669 -0.066496157 -0.020435557 0.093536958 -0.02461402 -0.02461402 -0.25093992 -0.34319468 -0.49730219 -0.042810073 -0.10114208 -0.35683994 -0.63615066 -0.16647502 0.038254976 -0.23227049 -0.27241195 -0.43757277 -0.47026519 -0.59109004 -0.37569308 -0.26903377 -0.48003098 -0.21420981 -0.14021884 -0.096845594 -0.19894311 0.08711214 -0.22514303 -0.18668363 -0.15634412 -0.45694371 0.053053046 -0.51961258 -0.10384057 -0.62667206 -0.86760117 -0.79368019 -0.29174867 -0.84279347 0.14089565 -0.08717842 0.039000218 -0.047336974 -0.34477175 -0.96601187 -0.9665704 -0.94993043 -0.21475603 -0.17393691 -0.45744567 -0.44246653 -0.50619662 -0.30909566 -0.2860085 -0.59652832 -0.44248618 0.11819803 0.11819803 -0.1784193 -0.42998081 -0.52015086 0.06954448 -0.079533486 -0.39046755 -0.26670335 -0.12211391 -0.4746081 -0.49767153 -0.52656957 -0.40636195 -0.03855517 -0.17281339 -0.50946675 -0.55422563
26 "WALKING_UPSTAIRS" 0.31540464 -0.062240555 -0.13809706 0.93186742 -0.26083041 -0.026965704 0.027050306 0.094154502 -0.071370524 0.022010332 -0.13582894 0.012364993 0.048227532 0.033401823 -0.068092574 -0.13578998 -0.13578998 -0.41479418 -0.38273305 -0.66206054 -0.24936514 -0.21552928 -0.50804298 -0.46300171 -0.40694517 -0.24315782 -0.28930074 -0.50056454 -0.65640723 -0.18928425 -0.68216071 -0.45041537 -0.35811597 -0.64406373 -0.33868537 -0.14327197 -0.22541363 -0.33556327 -0.1970028 -0.09741874 -0.32304473 -0.026754317 -0.49560889 -0.1618834 -0.69730668 0.091686627 -0.3319942 0.5008338 -0.65781571 -0.55746974 -0.75810084 0.26382151 0.040615813 -0.19590917 0.015968968 -0.41050122 -0.95586666 -0.89808579 -0.94362542 -0.29277556 -0.45286088 -0.68204463 -0.43914237 -0.62254271 -0.2641578 -0.52333399 -0.76257686 -0.57175312 -0.197068 -0.197068 -0.36013168 -0.42724344 -0.70776801 -0.17572244 0.057487852 -0.40465443 -0.36197081 -0.43656021 -0.70549761 -0.46634786 -0.61241232 -0.30849152 -0.32171911 -0.41510742 -0.47894679 -0.74143767
